obs_id	class	default	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	time	year	testing_set	training_set
3606	41623	0	0.52479732	0.379047155	0.178095639	0.387665272	0.588467658	0.071649134	0.548951149	0.520974696	0.048229791	0.443487376	0.528056085	0.431327999	0.630405426	0.631021678	0.620125532	0.58700639	0.478535742	0.498493016	0.026730793	0.390452832	0.573349416	4.15069E-05	0.436376482	0.027495805	0.919124603	0	4	2013	0	1
3607	41623	0	0.570339263	0.379460603	0.525413573	0.40494445	0.613848984	0.072404981	0.558682799	0.534183681	0.053125616	0.53843689	0.559306562	0.529869199	0.417749375	0.567146778	0.582254708	0.501675844	0.481063783	0.50286901	0.03461121	0.392758191	0.583547473	4.15069E-05	0.39256987	0.034327161	0.881932855	0	5	2014	0	1
3608	41623	0	0.545484781	0.38041839	0.521593332	0.404585809	0.599942625	0.07261277	0.552855313	0.535031319	0.057095006	0.471058458	0.534915388	0.352246285	0.592852652	0.390331686	0.473316997	0.573037982	0.456602633	0.497437775	0.022711068	0.375839621	0.595356703	0.131720066	0.386365384	0.035347465	0.898925483	0	6	2015	0	1
3609	41623	0	0.552254081	0.38233906	0.515207112	0.40844056	0.604662001	0.078332797	0.554914236	0.541282952	0.060977429	0.352835119	0.479765207	0.352246285	0.867954791	0.544451654	0.565161765	0.693844616	0.515759945	0.500148833	0.019700727	0.370310724	0.596018016	0.025033971	0.365181655	0.020062344	0.903046906	0	7	2016	0	1
3610	41623	0	0.572143197	0.384743154	0.512452662	0.41270107	0.617808461	0.085502036	0.560889363	0.542844772	0.062569141	0.298918724	0.435454816	0.352246285	0.61757952	0.573675335	0.585826457	0.780395627	0.429444552	0.500261247	0.019700727	0.370310724	0.608146787	0.006546896	0.365181655	0.060131107	0.881989598	0	8	2017	0	1
3611	41756	0	0.542723	0.378963471	0.499333799	0.232003331	0.516566098	0.071723394	0.519407272	0.484090984	0.050985906	0.494581401	0.544473469	0.456589788	0.533677459	0.595474303	0.602894545	0.550869465	0.433477968	0.461844921	0.023691902	0.399254561	0.545671821	4.15069E-05	0.373309612	0.033437021	0.937633753	0	1	2011	1	0
3612	41756	0	0.430574298	0.378878892	0.497918099	0.194600731	0.537539005	0.067888394	0.517686069	0.486786842	0.058847759	0.49498862	0.544841707	0.455764324	0.533702016	0.596026838	0.604451835	0.551215529	0.483957857	0.471677572	0.028140407	0.397396535	0.570800185	4.15069E-05	0.369497508	0.023107372	0.920118868	0	2	2012	1	0
3613	41756	0	0.447540462	0.381270707	0.49403134	0.294317216	0.534567654	0.082407773	0.511722684	0.479699105	0.064314269	0.492978275	0.545212448	0.454863638	0.53431493	0.593734324	0.601951182	0.553171337	0.480471194	0.485265106	0.031149291	0.390852332	0.534553587	0.044339705	0.366673499	0.018517483	0.952658415	0	3	2013	1	0
3614	41756	0	0.434585154	0.379142761	0.491335273	0.32908988	0.501213014	0.069817483	0.498854637	0.464990228	0.058498245	0.492598504	0.545329869	0.457332403	0.534175217	0.590854824	0.60066092	0.55414927	0.495431483	0.488615453	0.047102861	0.396150142	0.710551262	0.006017035	0.367936462	0.025245752	0.964453697	0	4	2014	1	0
3615	41756	0	0.481000364	0.386986017	0.491580427	0.354947835	0.54911077	0.493553728	0.193193585	0.410831571	0.161727473	0.495188683	0.544885874	0.452583671	0.534604967	0.592066765	0.602346301	0.556709945	0.436893553	0.491162419	0.109960921	0.384136915	0.574071944	4.15069E-05	0.366252273	0.109954968	0.682318628	0	5	2015	1	0
3616	41756	0	0.53058964	0.384902388	0.491951764	0.352614582	0.588637292	0.100484505	0.545589984	0.515449166	0.068626642	0.487477183	0.533725619	0.455820918	0.534622431	0.61048764	0.615153313	0.556156039	0.464095086	0.492220253	0.02195346	0.387287855	0.579998672	4.15069E-05	0.36628902	0.027129881	0.976147354	0	6	2016	1	0
3617	41767	0	0.542723	0.253996939	0.508622527	0.44665125	0.676799893	0.151029497	0.604440332	0.538028181	0.032476265	0.507584512	0.547872365	0.457561046	0.527900815	0.588315249	0.597900093	0.546846449	0.466146976	0.639144838	0.024470553	0.370310724	0.600686491	0.00586193	0.331175298	0.086834014	1	0	1	2011	0	1
3618	41767	0	0.542723	0.801514983	0.519447863	0.437961966	0.615605235	0.304481089	0.581560135	0.537515223	0.068766519	0.475444287	0.549368799	0.45803383	0.527905166	0.588315249	0.597900093	0.546846449	0.617586136	0.682899714	0.730499506	0.416411191	0.592681944	0.026159706	0.374440342	0.502680421	1	0	2	2012	0	1
3619	41767	0	0.554172576	0.387741059	0.523234248	0.425283283	0.60608989	0.19074297	0.568727791	0.539389074	0.137927339	0.482197046	0.548597872	0.445191383	0.519156635	0.588315249	0.597900093	0.546846449	0.247328833	0.50476861	0.409790516	0.378770262	0.455704838	0.022061402	0.371679068	0.273770064	0.907703161	0	3	2013	0	1
3620	41767	0	0.469349325	0.389947355	0.498550445	0.135021925	0.531078756	0.193506151	0.428652495	0.3981722	0.130457953	0.501760423	0.54663533	0.473553419	0.537306488	0.588315249	0.597900093	0.546846449	0.47148931	0.487906337	0.338623375	0.378569275	0.558158398	0.001759529	0.369262934	0.228855074	0.856281579	0	4	2014	0	1
3621	41767	0	0.502143383	0.382247567	0.493800402	0.286694408	0.552241981	0.096245647	0.498464376	0.467717707	0.092253283	0.625330389	0.571032286	0.352246285	0.399756938	0.588315249	0.597900093	0.546846449	0.362352818	0.501092017	0.02328245	0.383585453	0.584330022	0.033418469	0.382028073	0.024539381	0.937572837	0	5	2015	0	1
3622	41767	0	0.451026499	0.381298095	0.475354105	0.362642795	0.499996275	0.073819585	0.483446896	0.415280938	0.085837834	0.506411016	0.548946202	0.402625322	0.518408477	0.588315249	0.597900093	0.546846449	0.471896857	0.505253673	0.022421382	0.370310724	0.587555885	0.054063499	0.378719866	0.021913014	0.947667718	0	6	2016	0	1
3623	41928	0	0.542723	0.295766085	0.497935265	0.374569774	0.660828233	0.054126501	0.571388662	0.551490068	0.024320243	0.492560834	0.547082722	0.456380814	0.530347288	0.588315249	0.597900093	0.546846449	0.473233759	0.22469534	0.019700727	0.357814372	0.597256184	4.15069E-05	0.217328996	0.007479202	1	0	1	2010	0	1
3624	41928	0	0.542723	0.424216569	0.633312285	0.389030367	0.690669894	0.082761288	0.571598828	0.55279094	0.040395603	0.636826396	0.625325382	0.520889998	0.359353781	0.587929428	0.597900093	0.546846449	0.473233759	0.502001345	0.020504778	0.384299547	0.597256184	4.15069E-05	0.640706122	0.0116613	0.981791973	0	2	2011	0	1
3625	41928	0	0.582934797	0.439898044	0.394595921	0.388006538	0.615943968	0.110595852	0.559703469	0.536318541	0.060744055	0.454152703	0.441619933	0.446421504	0.550659001	0.587066293	0.578116119	0.618769944	0.480403394	0.488357514	0.019700727	0.370310724	0.530866265	4.15069E-05	0.365181655	0.014183344	0.980455816	0	3	2012	0	1
3626	41928	0	0.719314456	0.539646924	0.476279527	0.382657826	0.678944945	0.12676917	0.593159974	0.571613729	0.055799246	0.478109032	0.531488478	0.451914251	0.53700918	0.587700546	0.595279992	0.566395044	0.47953096	0.428148061	0.036010888	0.399376273	0.566622734	0.011245587	0.374056816	0.020471372	0.983100176	0	4	2013	0	1
3627	41928	0	0.779751241	0.555539131	0.378392428	0.385780752	0.713115692	0.252132237	0.709685981	0.620492995	0.070966438	0.339255542	0.507402897	0.47401464	0.542732656	0.588235378	0.597624242	0.581197023	0.487569183	0.495181441	0.0471345	0.408106923	0.589300871	0.106107749	0.375871629	0.025128003	0.992772162	0	5	2014	0	1
3628	41928	0	0.362057924	0.445676893	0.390277892	0.385702312	0.43111667	0.27428636	0.271698475	0.150984809	0.152832598	0.601838112	0.538924277	0.436845005	0.539841116	0.588384926	0.598561764	0.574353874	0.996007443	0.492807686	0.777544618	0.373091519	0.616128564	0.007437668	0.368265867	0.49603352	0.970467448	0	6	2015	0	1
3629	41928	0	0.534415424	0.494212925	0.468591273	0.38441053	0.589686871	0.346978158	0.534294128	0.514895439	0.20431453	0.491827369	0.547082722	0.433151424	0.533077776	0.589849293	0.600170493	0.549153388	0.472670764	0.474510551	0.019700727	0.371036112	0.600482345	0.005852776	0.365181655	0.025769532	0.977911413	0	7	2016	0	1
3630	41928	0	0.550563216	0.472079366	0.513329148	0.40840748	0.60486567	0.162421644	0.557450116	0.537555516	0.094336346	0.524640262	0.563781619	0.496413201	0.525755405	0.586157918	0.595524848	0.542990029	0.258074343	0.513055146	0.019700727	0.370310724	0.467014045	0.004267884	0.365181655	0.01005926	0.993045569	0	8	2017	0	1
3631	41933	0	0.542723	0.440097898	0.501973927	0.414405018	0.745833933	0.160287231	0.672370136	0.718290091	0.096330002	0.499782175	0.558846474	0.517714799	0.527523279	0.588315249	0.597900093	0.546846449	0.483046234	0.588997603	0.019700727	0.370310724	0.531812906	0.001942053	0.393130064	0.129710779	1	0	1	2010	0	1
3632	41933	0	0.629108489	0.48546508	0.504850268	0.402556837	0.658226013	0.164307654	0.599820435	0.590295613	0.08238247	0.500265718	0.560284615	0.464891523	0.517025352	0.563731968	0.583217382	0.520683408	0.469948769	0.619326353	0.04517509	0.378127486	0.533072233	0.001419403	0.382149816	0.093694948	0.835531831	0	2	2011	0	1
3633	41933	0	0.525557518	0.621136606	0.570086777	0.389598578	0.586002946	0.450287223	0.519035101	0.480399132	0.27102226	0.497080147	0.541090429	0.422658533	0.535408139	0.65778023	0.612309277	0.549719691	0.475671828	0.119904786	0.076736845	0.370333225	0.453348279	0.000590985	0.368750274	0.155535638	0.612783015	0	3	2012	0	1
3634	41933	0	0.570941985	0.768607676	0.507929862	0.395830065	0.623606324	0.958653152	0.707649887	0.603552163	0.194169223	0.502943039	0.616049051	0.493260413	0.502362073	0.572466493	0.592431784	0.510690272	0.47725606	0.540096581	0.167444125	0.379927635	0.5563609	0.000203118	0.365726203	0.288098574	0.696418107	0	4	2013	0	1
3635	41933	0	0.530501068	0.487094492	0.494289726	0.380830914	0.586346686	0.839651644	0.485236168	0.484614521	0.220565066	0.495269507	0.481847942	0.509965003	0.559004009	0.619564414	0.610133767	0.589523077	0.478918999	0.490785867	0.203861415	0.377670109	0.555934727	4.15069E-05	0.365677804	0.199336469	0.746629059	0	5	2014	0	1
3636	41933	0	0.559692025	0.507792354	0.495686203	0.375893951	0.613835454	0.544946492	0.608487189	0.559483588	0.156174079	0.496866137	0.536357522	0.458448887	0.537076175	0.5670591	0.590782881	0.556321621	0.489216	0.458201051	0.209990501	0.381119907	0.586270094	4.15069E-05	0.365388602	0.139466181	0.868610144	0	6	2015	0	1
3637	41933	0	0.56593591	0.637963533	0.485912025	0.381928623	0.619044304	0.281525314	0.586189508	0.56423825	0.136039332	0.48565498	0.528612316	0.454798341	0.541098654	0.576097727	0.592919827	0.563599825	0.463517398	0.456185937	0.019700727	0.375456393	0.601250589	4.15069E-05	0.365181655	0.028994227	0.949782193	0	7	2016	0	1
3638	41933	0	0.564384222	0.630071104	0.566327035	0.391433805	0.616620421	0.231909156	0.574867666	0.548306406	0.100893304	0.565813601	0.659082115	0.463615716	0.494573414	0.580443919	0.594478488	0.505193949	0.458850771	0.586024404	0.019700727	0.380362988	0.576405048	4.15069E-05	0.365181655	0.033099506	0.969169259	0	8	2017	0	1
3639	41967	0	0.542723	0.377852976	0.510089755	0.42061162	0.611804366	0.128230274	0.592316628	0.534291029	0.053012978	0.537720025	0.563803196	0.587198675	0.530347288	0.588315249	0.597900093	0.546846449	0.487952471	0.502175689	0.253998816	0.481626928	0.648825526	4.15069E-05	0.376817584	0.183938459	1	0	1	2010	0	1
3640	41967	0	0.598180711	0.379195273	0.506074905	0.505444884	0.629817545	0.055847779	0.679564595	0.562506557	0.087068692	0.564935386	0.570990086	0.623249471	0.530347288	0.588315249	0.597900093	0.546846449	0.40280202	0.501269758	0.025365032	0.405497015	0.479172677	4.15069E-05	0.371183068	0.015419346	1	0	2	2011	0	1
3641	41967	0	0.558043003	0.380171418	0.511345625	0.439377934	0.610319555	0.101095274	0.743129194	0.545446098	0.122301281	0.546033323	0.554712832	0.686625779	0.525302887	0.58776623	0.596567452	0.536918998	0.475510806	0.501221836	0.051582109	0.393939823	0.563726246	4.15069E-05	0.365241736	0.037431583	0.940351844	0	3	2012	0	1
3642	41967	0	0.544701278	0.380212188	0.550914466	0.398066014	0.599978924	0.098994754	0.581001163	0.526432335	0.125607252	0.539083421	0.550734818	0.465671152	0.526525617	0.581249237	0.589900732	0.53881675	0.474196941	0.501275003	0.057610303	0.393017173	0.597231031	4.15069E-05	0.365294308	0.033602648	0.949288547	0	4	2013	0	1
3643	41967	0	0.551699042	0.380142182	0.58279413	0.394646585	0.606313825	0.068751924	0.599553466	0.537118793	0.121661916	0.557292521	0.549737394	0.457990557	0.523734152	0.58586663	0.595787108	0.533951283	0.472175807	0.501141787	0.030696688	0.391095549	0.592646301	4.15069E-05	0.365283072	0.016259169	0.976295054	0	5	2014	0	1
3644	41967	0	0.5594154	0.385828823	0.497716785	0.286861032	0.614255607	0.300090581	0.631471872	0.577171922	0.217159122	0.474031836	0.543126702	0.623249471	0.538513243	0.586713493	0.596549451	0.563752115	0.497894049	0.500276685	0.076150201	0.377192885	0.630601466	4.15069E-05	0.365234464	0.043564245	0.976125419	0	6	2015	0	1
3645	41967	0	0.612701893	0.380223066	0.450308234	0.375033975	0.649926722	0.067094602	0.614293516	0.583111882	0.089204907	0.443027675	0.544997335	0.456628442	0.534391344	0.587969899	0.597540498	0.555767655	0.478291601	0.500171304	0.029707572	0.386185557	0.579157651	4.15069E-05	0.365269333	0.014038496	0.995326281	0	7	2016	0	1
3646	41967	0	0.532596231	0.379741222	0.397432864	0.376438916	0.58972466	0.061806195	0.544634163	0.515076935	0.077455118	0.420711875	0.543338239	0.45555979	0.534053087	0.590250969	0.599560201	0.554121614	0.442217261	0.500217259	0.020460973	0.386936307	0.588456273	4.15069E-05	0.365219712	0.008007986	0.997081459	0	8	2017	0	1
3647	41973	0	0.542723	0.420667529	0.536942303	0.390181691	0.577499747	0.090496481	0.546737671	0.523338974	0.038682275	0.477228642	0.469485551	0.40176791	0.558538377	0.688134193	0.609828055	0.562990964	0.47769624	0.404053122	0.06354773	0.57111901	0.486712873	4.15069E-05	0.553007484	0.072112598	0.948319495	0	1	2010	1	0
3648	41973	0	0.631801188	0.395730972	0.521586239	0.395184785	0.615850151	0.082698956	0.556122541	0.531644106	0.040756412	0.512067378	0.602726042	0.483966589	0.501117885	0.516620517	0.562499166	0.499139637	0.495998144	0.529319167	0.069943652	0.403984994	0.497374028	4.15069E-05	0.454734474	0.066429198	0.959945798	0	2	2011	1	0
3649	41973	0	0.551375508	0.471045464	0.54218185	0.39263922	0.601492107	0.105322689	0.553351343	0.526102364	0.049303848	0.519708812	0.657699943	0.474779725	0.480994284	0.214590177	0.429772288	0.469729334	0.462703884	0.535505593	0.065854333	0.399159402	0.564242125	4.15069E-05	0.427400947	0.089765422	0.938808918	0	3	2012	1	0
3650	41973	0	0.581043303	0.418661416	0.519716263	0.398670495	0.614785016	0.093655661	0.5571298	0.530976236	0.046262577	0.514727712	0.610410869	0.460940093	0.522158265	0.559954166	0.583242893	0.534141719	0.510979533	0.550733864	0.019700727	0.392804742	0.585656881	4.15069E-05	0.365181655	0.056784798	0.978164852	0	4	2013	1	0
3651	41973	0	0.411669076	0.384899467	0.485039711	0.376711547	0.530275583	0.083525151	0.533453047	0.502543867	0.042506658	0.483818024	0.45581612	0.489162594	0.546453476	0.602150559	0.605673432	0.573872566	0.434142709	0.480879873	0.054105531	0.42528528	0.491734803	0.033860773	0.482513428	0.060188897	0.960124791	0	5	2014	1	0
3652	41973	0	0.506168962	0.387571991	0.159798399	0.388398677	0.583388388	0.085423	0.547696531	0.521793902	0.045865089	0.480844945	0.49663049	0.425642878	0.546624005	0.64764756	0.639758766	0.576565266	0.448542178	0.481102228	0.019754536	0.395962	0.548045695	0.025284814	0.426995069	0.044795454	0.953252971	0	6	2015	1	0
3653	41973	0	0.29855758	0.375997543	0.486944765	0.375711948	0.518319428	0.074061878	0.538343728	0.50652802	0.036866624	0.469612598	0.469340056	0.504166305	0.551729858	0.599108458	0.609452367	0.59375149	0.480722934	0.471635759	0.019700727	0.436599821	0.812182844	0.018578269	0.365181655	0.044302449	0.966546834	0	7	2016	1	0
3654	41973	0	0.551222563	0.394012451	0.551469564	0.39269799	0.59965539	0.080188401	0.552428603	0.526774168	0.039660953	0.341996044	-0.719168484	0.2512815	0.604840159	0.383516938	0.259083897	0.720902622	0.474101335	0.49365747	0.019700727	0.392373741	0.657532275	0.011874076	0.365181655	0.054139037	0.97923702	0	8	2017	1	0
3655	42027	0	0.542723	0.417403907	0.505903542	0.391468704	0.636163056	0.100815065	0.566158116	0.5451805	0.055541437	0.501971901	0.567033887	0.464481056	0.530347288	0.588315249	0.597900093	0.546846449	0.473233759	0.559079647	0.053316645	0.370310724	0.597256184	0.012768379	0.453614801	0.071007073	1	0	1	2010	0	1
3656	42027	0	0.709651589	0.396723211	0.507540703	0.400619537	0.648075342	0.083603479	0.564308226	0.544163287	0.0440722	0.504935861	0.556374371	0.459454328	0.507739425	0.56196177	0.574676871	0.522096098	0.468245745	0.576840699	0.021651531	0.370310724	0.597256184	5.09342E-05	0.472871304	0.06887874	0.880748689	0	2	2011	0	1
3657	42027	0	0.542723	0.370341748	0.504897296	0.406016469	0.600857258	0.086826973	0.553389132	0.527257204	0.053580426	0.497255623	0.557614923	0.518061698	0.469643682	0.562823355	0.567607403	0.467933655	0.488367856	0.501275003	0.026159421	0.379344404	0.587223649	0.001694431	0.376753956	0.044874445	0.958493412	0	3	2012	0	1
3658	42027	0	0.542723	0.396626711	0.51176399	0.417398483	0.626224041	0.080607407	0.558023036	0.533691466	0.040967673	0.513363183	0.550056279	0.46112138	0.495772749	0.568036676	0.548956573	0.493896008	0.462370426	0.557510078	0.021586293	0.370310724	0.597256184	0.079763614	0.625693977	0.044362236	0.912973881	0	4	2013	0	1
3659	42027	0	0.599989772	0.388186842	0.521444142	0.43163538	0.610095143	0.077876404	0.554442048	0.530756474	0.039510168	0.520932674	0.550867975	0.468141645	0.497336358	0.565114737	0.556637943	0.520587206	0.485466808	0.53591919	0.022947347	0.370310724	0.597256184	0.06045007	0.730343223	0.02751567	0.944409728	0	5	2014	0	1
3660	42027	0	0.559554815	0.375261396	0.547555685	0.411631256	0.602994204	0.065474033	0.553436637	0.530498862	0.041471358	0.564075768	0.557308018	0.498466522	0.442153484	0.428358704	0.467557281	0.444507003	0.458928257	0.503159642	0.020592731	0.446156442	0.225854561	0.413258672	0.496309549	0.018989423	0.931700587	0	6	2015	0	1
3661	42027	0	0.572648764	0.375791282	0.532821715	0.425576001	0.606189311	0.070607327	0.554232657	0.529484451	0.040518645	0.560942233	0.557780266	0.507445335	0.486354113	0.537924111	0.544826448	0.484613985	0.473252177	0.504093051	0.019855728	0.466181696	0.597256184	0.413258672	0.527528822	0.030108247	0.963413715	0	7	2016	0	1
3662	42027	1	0.540321827	0.375976086	0.659677744	0.397524267	0.597470224	0.071224004	0.551950038	0.52405417	0.040300094	0.967493296	0.980065644	0.562915623	0.438212931	0.75701797	0.713811457	0.464532822	0.473233759	0.501266241	0.020071652	0.459928542	0.597256184	0.413258672	0.557188749	0.033900932	0.989941776	0	8	2017	0	1
3663	42066	0	0.542723	0.370341748	0.404740423	0.387604237	0.59361279	0.085801587	0.551127493	0.521707773	0.041767646	0.37781024	0.466983736	0.452899307	0.533108234	0.588315249	0.597900093	0.546846449	0.473259926	0.501275003	0.019722316	0.370310724	0.595665932	4.15069E-05	0.369582385	0.007499227	1	0	1	2011	1	0
3664	42066	0	0.54254365	0.416632533	43.53572464	0.388910741	0.598097086	0.081511512	0.552110016	0.523091257	0.04036304	-0.507502675	-0.5060004	0.422381073	0.561937988	0.588315249	0.597900093	0.546846449	0.479007095	0.498988152	0.021875881	0.370310724	0.542866767	4.15069E-05	0.374717355	0.011166825	1	0	2	2012	1	0
3665	42066	0	0.709681153	0.473578066	0.51224786	0.439123184	0.655857265	0.091629624	0.567714632	0.547629952	0.046465296	0.504825294	0.554207265	0.456772506	0.52983284	0.588315249	0.597900093	0.546846449	0.467990577	0.741953015	0.019911725	0.370310724	0.597256184	4.15069E-05	0.373999327	0.042890683	1	0	3	2013	1	0
3666	42066	0	0.721175849	0.412656844	0.510368049	0.515690744	0.649487138	0.085727975	0.564589441	0.542712033	0.043959055	0.506789982	0.549869061	0.45677191	0.530304313	0.588315249	0.597900093	0.546846449	0.748399556	0.601780891	0.020524146	0.370310724	0.561234355	4.15069E-05	0.368785381	0.020666376	1	0	4	2014	1	0
3667	42066	0	0.629229963	0.389362872	0.517561436	0.492679447	0.636775255	0.089513145	0.565380573	0.541262388	0.04908007	0.508058965	0.550793111	0.456998885	0.529628038	0.588315249	0.597900093	0.546846449	0.478259713	0.525527	0.021455096	0.391374797	0.588247061	4.15069E-05	0.370987862	0.028479623	1	0	5	2015	1	0
3668	42066	0	0.5683285	0.389531523	0.548831046	0.422635168	0.611999333	0.092610739	0.557408571	0.530095935	0.051149972	0.530124664	0.564324319	0.456998557	0.529903233	0.588315249	0.597900093	0.546846449	0.464117467	0.508001745	0.020145161	0.392589659	0.637624025	4.15069E-05	0.369717091	0.011337684	1	0	6	2016	1	0
3669	42066	0	0.547942042	0.390153348	0.556692421	0.414700478	0.601421356	0.09900564	0.553622544	0.524987221	0.055402968	0.5303967	0.559062839	0.45669046	0.52911514	0.588315249	0.597900093	0.546846449	0.489977926	0.506399691	0.023664378	0.392168075	0.589031518	0.009368261	0.378362179	0.029699735	1	0	7	2017	1	0
3670	42122	0	0.542723	0.370341748	0.501078904	0.388671219	0.582016766	0.441552937	0.287304819	0.106367916	0.420501113	0.535133779	0.625325382	0.456772506	0.533081114	0.588342428	0.603694618	0.552892983	0.478350401	0.501275003	0.412675142	0.370310724	0.597256184	4.15069E-05	0.366943687	0.414289445	0.6800524	0	1	2011	0	1
3671	42122	0	0.514854908	0.370341748	0.494578928	0.387995839	0.58297503	0.152628362	0.54214865	0.507398486	0.081970193	0.523763657	0.534633756	0.456772506	0.640851259	0.596531391	0.630493581	0.58064121	0.48699683	0.501275003	0.34191379	0.370310724	0.597256184	4.15069E-05	0.402997643	0.239635617	0.51001066	0	2	2012	0	1
3672	42122	0	0.588893056	0.370341748	0.505676448	0.390822053	0.639443994	0.328365624	0.626942813	0.643162191	0.187745586	0.470763177	0.872973263	0.664260328	0.429136306	0.572714269	0.573407471	0.303229094	0.460330069	0.501275003	0.289973348	0.370310724	0.471883863	4.15069E-05	0.37541759	0.266377688	0.648880065	0	3	2013	0	1
3673	42122	0	0.636941433	0.423489153	0.502064288	0.396341234	0.674313307	0.312196225	0.713481784	0.788939416	0.214659423	0.495263755	0.556191146	0.459229708	0.527146697	0.579822302	0.592125356	0.54028368	0.477853537	0.591239154	0.368555784	0.370387793	0.549755693	0.018934393	0.369535863	0.290238351	0.790425181	0	4	2014	0	1
3674	42122	0	0.612371147	0.593426526	0.502081692	0.397912949	0.659083307	0.315677315	0.705665886	0.803782761	0.252582818	0.491934657	0.561712921	0.473276645	0.525860906	0.58383137	0.590548217	0.536409259	0.484243631	0.740919232	0.641547203	0.370313376	0.662694693	0.014307563	0.36970827	0.510897934	0.776226521	0	5	2015	0	1
3675	42122	0	0.571491063	0.914462388	0.50223285	0.393488169	0.627013981	0.441552937	0.631511331	0.620241344	0.420501113	0.49744913	0.573702455	0.462852895	0.522636414	0.576280952	0.582598448	0.529535174	0.480287403	0.830933273	0.019700727	0.370310724	0.594923735	0.009680733	0.365181655	0.454716682	0.599840879	0	6	2016	0	1
3676	42122	0	0.554607213	0.630071104	0.501930594	0.390792817	0.61050868	0.441552937	0.767320454	0.942875028	0.420501113	0.497799724	0.630334318	0.46478641	0.511440933	0.540213764	0.570916474	0.511714637	0.477260739	0.918850184	0.019700727	0.370310724	0.601688325	0.005053903	0.365181655	0.664903164	0.599840879	0	7	2017	0	1
3677	42128	0	0.542723	0.77465415	0.503767967	0.442572922	0.696457207	0.106155619	0.587355733	0.578537762	0.054549273	0.497778326	0.548246086	0.462006569	0.515595019	0.57627213	0.57075572	0.50497359	0.473233759	0.639144838	0.092582673	0.370310724	0.597256184	0.001694431	0.3937352	0.104226507	0.844593883	0	1	2010	0	1
3678	42128	0	0.76270026	0.43862766	0.504680097	0.468189359	0.732949436	0.10385593	0.602549017	0.602446437	0.055987116	0.497914165	0.548298359	0.454796612	0.521396101	0.582881808	0.575967073	0.519347429	0.473233759	0.790516675	0.078987822	0.370310724	0.597256184	0.001694431	0.40077427	0.108711526	0.833958864	0	2	2011	0	1
3679	42128	0	0.708228529	0.393416047	0.504816651	0.484733969	0.687536955	0.089087486	0.581131578	0.581226707	0.051371921	0.498086095	0.548369288	0.465266228	0.518467188	0.578199446	0.568875134	0.512825251	0.520988345	0.578367412	0.08473932	0.37065354	0.476653397	0.005238313	0.435634524	0.088678695	0.864388585	0	3	2012	0	1
3680	42128	0	0.663472474	0.395334274	0.505314112	0.489841104	0.666737855	0.100360639	0.581366718	0.576673627	0.055124074	0.497280985	0.548256338	0.467014611	0.517790258	0.574048638	0.563386083	0.511655867	0.511876762	0.568318307	0.117278226	0.386573762	0.580530405	0.003787576	0.393686056	0.11687278	0.833881497	0	4	2013	0	1
3681	42128	0	0.606571257	0.392846614	0.506801903	0.455018073	0.642606854	0.104383729	0.57435739	0.570379257	0.060201865	0.500077307	0.549865484	0.48164013	0.504559815	0.551690221	0.547661662	0.485785455	0.376471043	0.53104496	0.071507327	0.384600878	0.536899865	0.061422471	0.390304059	0.107762635	0.78240025	0	5	2014	0	1
3682	42128	0	0.623657942	0.395287216	0.505671084	0.46162045	0.657858133	0.095177345	0.574321687	0.573142111	0.052266199	0.500052333	0.549258947	0.48056069	0.502878368	0.5405671	0.551347911	0.493795276	0.464459926	0.556982994	0.062472411	0.383862019	0.618357837	0.0309828	0.405685812	0.097991519	0.753188551	0	6	2015	0	1
3683	42128	0	0.669869065	0.394438595	0.504704058	0.493216872	0.666148782	0.103631668	0.585531473	0.582348347	0.065128468	0.498233557	0.547822475	0.463039845	0.512669206	0.551999807	0.573395312	0.519591272	0.512148798	0.551708162	0.079388164	0.372959822	0.514745653	0.001082581	0.376272321	0.091316775	0.755086482	0	8	2017	0	1
3684	42215	0	0.542723	0.400188386	0.502205074	0.400581151	0.658387423	0.158765316	0.613512278	0.644741356	0.110802069	0.498220891	0.549544871	0.461277127	0.530347288	0.588315249	0.597900093	0.546846449	0.474433065	0.556436718	0.046361629	0.371659517	0.62003094	4.15069E-05	0.387543678	0.144971967	1	0	1	2010	0	1
3685	42215	0	0.595455051	0.37841326	0.511461139	0.398442149	0.62096262	0.069234133	0.558709264	0.537347376	0.046665266	0.509243727	0.550312936	0.457219929	0.482697278	0.57272768	0.419360131	0.388381749	0.475366324	0.511729181	0.025600391	0.381511957	0.307495982	0.008331526	0.429400623	0.023440385	0.836814225	0	2	2011	0	1
3686	42215	0	0.553330362	0.378708899	0.520939112	0.399187505	0.602554321	0.081958048	0.554069996	0.530850828	0.045536902	0.566708028	0.583988428	0.572614312	0.366877854	0.478845686	0.066630304	0.073496565	0.468975693	0.50310564	0.020303141	0.460711032	0.526079476	0.006466612	0.432607025	0.065511465	0.834850907	0	3	2012	0	1
3687	42215	0	0.574717343	0.379442304	0.517669499	0.406338245	0.609833837	0.083662622	0.556446135	0.532110453	0.043393575	0.525619865	0.553419292	0.493971944	0.464009911	0.551837146	0.354570538	0.331970036	0.474379271	0.508596361	0.021168649	0.471004307	0.524816454	0.004860049	0.385071307	0.013819128	0.850063324	0	4	2013	0	1
